Title_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Tactical Boost Glide","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","3-d6a7048e165cb5321370a8af6d257d72d434bda2799806db1d8ad735d4c626c9","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Advanced Aerospace System Concepts","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","4-0525dd95c2e7fbc74465e7a7a745677621a4fa38f2d2bad6d4f3f916fe9dc4e1","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Technology for Enriching and Augmenting Manned - Unmanned Systems","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","5-14c5d3479cbebde2df863a064e0584738486f3e31d6c33f3adb782588f7f8e1a","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Vertical Take-Off and Landing (VTOL) Technology Demonstrator","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","6-672c8f174a0d1013655362912ca18e1812deb9f3379058c3822a3ff5d571f0c3","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Distributed Fires (DFires)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","7-91da06484a0d1b0e9c19e7844b09c5139e896424199187a84b76aedd6e811bb8","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Advanced Full Range Engine (AFRE)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","8-5e17e4ba1421f25e13909ada40d5245fb23f95de66377e1a9b742bc7ef5ee5f5","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Aerial Reconfigurable Embedded System (ARES)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","9-031cb4b916d662acd33cc63b8955d7ae9b60b0425d1a60a4795eb70b18754802","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Persistent Close Air Support (PCAS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","9f73f2243842990de038ba53debf2d891b5f90a10dd0e1d1229ba035a5e6a933","10-e591fa2f960fd8a5fca3a06fa7a6f696e3f8f6657af50e32b23e735a1370c848","0-2acbfaaddc9d726ebe3babbc97a6242d0e955579a413c8de7fe09b41b5cc67e9","root.record.ProjectList.Project"
"Airborne Launch Assist Space Access (ALASA)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","0-46f8cb5d9dc55378c974f3a1469d26f795584be1ab0b5e8d12438c66e4e612f4","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Experimental Spaceplane One (XS-1)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","1-cfedf85eccbd3d349fe4512ea205ba1887fd3bf95fedb4602bbf4478e23c6d5c","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Phoenix","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","2-d17144a15aeca8ca74793dbc843b1485ae755dc066c58d5c1583505cb882a55b","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Robotic Servicing of Geostationary Satellites (RSGS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","3-96f3c53db6ca18d2209bbd69a9e51f82c0226d49861cd72f10b2d3b60b6855a6","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Space Surveillance Telescope (SST)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","4-7eb1cc28aef930fba48b872d32669ef083980b5b5082a55cffc64186f1877ff6","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Radar Net","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","5-3202976fac9f8ddb47be21a3e25186f05d350dfb8f6c734765aae239397fcc7b","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Hallmark","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","6-eac94a2f5a03f4327feaebf104f9cfcb75a34b39dd624331d0a32339deeb6514","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Optical Aperture Self-Assembly in Space (OASIS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","7-28a1f455329a475bdc780202f60b5eba0add3c05dd9c9690feda48c150427879","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Space Domain Awareness (SDA)","2017-BASE_RDTE-2017-DARPA-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","316eae51bd1653ce47273a42bbba0f1d06c5bbd54fc7b83adebe04dbeae29739","8-95f0d9d6124b2bbe0d69add059c16eced3be28d4a7841d2cfc86a5f8d8805503","0-01a34abc763ed8bdacbe04946edecd71e380919937d6adc26d0271a75db75102","root.record.ProjectList.Project"
"Micro-Technology for Positioning, Navigation, and Timing (Micro PN&T)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","0-607067d678162c447186d3abe63100deac20cbe9b1eaf2d50e6333b1d5b43923","0-c49084d296aeacc06e7b8ade374799e7889dc6a3fd43e6c5de3432eab484aa28","root.record.ProjectList.Project"
"Endurance","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","0-88f11ddad7b4c942f137e061df41e5e30806c22d7175e358b03d259b8a79c636","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"Diverse & Accessible Heterogeneous Integration (DAHI)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","1-8aad18bd1ae0dacaa9349a31717d23381ebce9379fc2edefdd5033601793e17c","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"FLASH - Scaling Fiber Arrays at Near Perfect Beam Quality","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","2-b68c980e0feda85dd2e9ba77653b898289c22d92ceb8ae45c5fb67ef3b85432b","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"Direct SAMpling Digital ReceivER (DISARMER)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","3-7697534cdbf41025f33be10f904148b8736477ed266cba4409565c6dd2ec1bdb","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"Common Heterogeneous integration & IP reuse Strategies (CHIPS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","4-153ec9a198dafe1dbdfe3f4936d7ca4c655fd26205d4977c578733bba6ee98ad","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"Precise Robust Inertial Guidance for Munitions (PRIGM)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","347741edc63b08e7ce7f9a97505366283588a0d857af9c789e19c37f484b3465","5-761654732b8658665c4fb7fd5db18246fedb97038012fd8463aeca3dd89c4127","1-f125f8deef90308c06fe50008e01b82c14c6ac45b9d0b2f91968c3207e82c554","root.record.ProjectList.Project"
"100 Gb/s RF Backbone","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","0-1a9bf1fb8cdadac5848df510d2db66c1ce97e33e9f885c69305e9e887db01cf3","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Spectrum Efficiency and Access","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","1-cd31dd0c8bb3c93f3cc4e7032322e546c5c9f7fc98b33997274e8ff0172271d3","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Advanced RF Mapping","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","2-818a6e92bd134e9eddc88a0533ab7e4b3b9f7fc9a52e3d2e25c52ebca4e262d8","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Communication in Contested Environments (C2E)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","3-d06f045b88054bdd3152c7dc16032b68acd99e8947949382155bc3acdd8449e0","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Communications Module- Millimeter-wave (COMMO-MMW)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","4-7fd3295f1643c4d726fde4a8205658e6753039a36706995432e4637815a8b1a1","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Dynamic Network Adaptation for Mission Optimization (DyNAMO)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","5-31f9aa6e5a0cc13024f2d209ee0eec802136334648789c7185114bf526141998","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Wireless Network Defense","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","6-51580f712054652eac15fd8c0840fa2353bcae76d145a1b7f0eeada91c8a9047","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Computational Leverage Against Surveillance Systems (CLASS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","7-884173676b4d45377df7e108dad42e346b752e9acddf4f06f2136fff9ef27efe","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Mobile Hotspots","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","8-e8ff57bc20538e796564b7b9dabad70a4e27c67fc18fca9e919947b10ce737c1","0-fd6e39fb5835c2aa8c3d3df6f42d093c2288311c391a569818a93419ce919687","root.record.ProjectList.Project"
"Rapid Software Development using Binary Components (RAPID)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","d907ef29907b2dce96ab1c0fc9baaf1a60137b16168f778311970e8d31d0ba51","0-8e462b9bf3d5f5d014c7474fda6bec308f18aa967425878a5913081a216d092e","1-00b2a3687a129045cfb475d08c44210a146930ef45e67894308140149c5a68dc","root.record.ProjectList.Project"
"System of Systems Integration Technology and Experimentation (SoSITE)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","0-12add57c13c2eceff2db6500a047970892c2bbc0bec26fa166081702a81951c0","0-231edba5e557b775f4ef4f248db342474716dce0319df5ea4837483ba500683b","root.record.ProjectList.Project"
"Resilient Synchronized Planning & Assessment for the Contested Environment (RSPACE)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","1-801d4f697694848a4940ec4bd95bc2def129c28a244d0c0019fe5872f1f3aea1","0-231edba5e557b775f4ef4f248db342474716dce0319df5ea4837483ba500683b","root.record.ProjectList.Project"
"Retrodirective Arrays for Coherent Transmission (ReACT)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","2-fc57d581fdf991f11ab20a2630ad56a9e9644b3fbf58c0ee3bc427ffa812edd0","0-231edba5e557b775f4ef4f248db342474716dce0319df5ea4837483ba500683b","root.record.ProjectList.Project"
"High Energy Liquid Laser Area Defense System (HELLADS)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","3-3153dd0c084f1a4c180aba18bd2cdad2789e5bffde02eaa958bb795b85a53b06","0-231edba5e557b775f4ef4f248db342474716dce0319df5ea4837483ba500683b","root.record.ProjectList.Project"
"Robotics Challenge","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","4-8fcbf8c64c7f3ba6ef23d201d8dbfc8aad2bab2ebbd7b6185ec81fe9995d871c","0-231edba5e557b775f4ef4f248db342474716dce0319df5ea4837483ba500683b","root.record.ProjectList.Project"
"Hydra","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","0-7284b5f8ba23559f64261e0ca248bf881bce29798618fc71cc9a2f465d60efce","1-ecf105cf997b6200d15806014cc1464b1e792079fcff87735ae6d9314c1e6703","root.record.ProjectList.Project"
"Hybrid Multi Material Rotor Full Scale Demonstration (HyDem)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","1-be90492ec676a70e2804fee713e6c5048e8d4caee63f34be739061c7891c08ac","1-ecf105cf997b6200d15806014cc1464b1e792079fcff87735ae6d9314c1e6703","root.record.ProjectList.Project"
"Tactical Undersea Network Architecture","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","2-637fbe95e1f0f331d71c37ba098d175dc5b7f7a93d61f32e25b8ece1008b268d","1-ecf105cf997b6200d15806014cc1464b1e792079fcff87735ae6d9314c1e6703","root.record.ProjectList.Project"
"Blue Wolf","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","3-a544c92c4a13c521025b0fdf9fabb1b1cab3c54fd7e93ef9d4c28d77c2f42d81","1-ecf105cf997b6200d15806014cc1464b1e792079fcff87735ae6d9314c1e6703","root.record.ProjectList.Project"
"Positioning System for Deep Ocean Navigation (POSYDON)","2017-BASE_RDTE-2017-DARPA-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense_Advanced_Research_Projects_Agency_PB_2017.xml","44e058d5b2fbf5dd7c785f1aef54a0c0bce24453421083a482a8e256ee7c42d1","4-5829d0b3a0711ace519d20e764faf7f8c038af8c40043466e2add1e240eb8111","1-ecf105cf997b6200d15806014cc1464b1e792079fcff87735ae6d9314c1e6703","root.record.ProjectList.Project"
