EventTitle_val,Schedule_Start_Quarter_val,Schedule_Start_Year_val,Schedule_End_Quarter_val,Schedule_End_Year_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Data Link Crypto Mod Integration & Testing","1","2018","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","881b4628f39315b3c006f907de39e5f1b1bc89cfb479a37f3e732778bc0ca282","4-bc721a5df3fe522745a1b4aa453dc71ba1c2226c3a7e4476aae79f50ca9dd3e6","0-a311003bf943d7a0800aeeffc68c19ae19c47449a1e020ace9e9c91bcb4a2449","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Integration & Testing on Threshold F-35B/C","1","2018","4","2022","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","881b4628f39315b3c006f907de39e5f1b1bc89cfb479a37f3e732778bc0ca282","5-17a22c51349bedc3f43131ca7442ea9d0a1a4de1fc94e2da18a86df1740b015e","0-a311003bf943d7a0800aeeffc68c19ae19c47449a1e020ace9e9c91bcb4a2449","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Integration & Test of System Updates to Maintain Interoperability","4","2021","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","881b4628f39315b3c006f907de39e5f1b1bc89cfb479a37f3e732778bc0ca282","6-1e70af03ac5d6e17e1f9243cd2422227ebbb76507f0dce46b84554151e8180e8","0-a311003bf943d7a0800aeeffc68c19ae19c47449a1e020ace9e9c91bcb4a2449","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DoD Planning Scenarios Suppressor updates","1","2018","4","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","61ebc86554729344fed26981859e1a76e8d3f39e8684628369dfdeeafadb7aa7","0-1a02331181ce46611dec6abe861d9d98160caa12b68044ad67f61bbf26fc024c","0-3b190bd4d4761cb06a9a737fdb2535376f11eb8a738b49493aa76e3299e252f7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Continuing to Support EW Assessments","1","2018","2","2020","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","61ebc86554729344fed26981859e1a76e8d3f39e8684628369dfdeeafadb7aa7","1-c94ddec752a28bbd75e2c7597dd6c9fa0a826b37d2a1224eab452586dd6e3053","0-3b190bd4d4761cb06a9a737fdb2535376f11eb8a738b49493aa76e3299e252f7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"AEA SoS Suppressor Improvements","1","2018","4","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","61ebc86554729344fed26981859e1a76e8d3f39e8684628369dfdeeafadb7aa7","2-c95e0da66b59eef4d13381b3b9e2ff3871e759301ec6c3c51ea931042e47aa62","0-3b190bd4d4761cb06a9a737fdb2535376f11eb8a738b49493aa76e3299e252f7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"AF EW Investment Strategy","1","2018","4","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","61ebc86554729344fed26981859e1a76e8d3f39e8684628369dfdeeafadb7aa7","3-a03407d77ccf2570ef4b510c87506ed33c248e8df1300858e0f4c6fa6cb41eb3","0-3b190bd4d4761cb06a9a737fdb2535376f11eb8a738b49493aa76e3299e252f7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Conduct Joint AEA Development and Planning","1","2018","4","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","61ebc86554729344fed26981859e1a76e8d3f39e8684628369dfdeeafadb7aa7","4-c8a30b4ef528e5cf3d1f6933753fb56dd2bcc17b58b00fffc5794ef1aba3af83","0-3b190bd4d4761cb06a9a737fdb2535376f11eb8a738b49493aa76e3299e252f7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"SWAFS-RadEx Analysis of Alternatives","1","2020","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","dbbee444fc85aa9988755700d037d99e09444367b63873f7b4c6bbd8a78dde9d","0-3d517cba5c2e389fd6f9db103fbd428d10a0524d175fd65494f03e2e5e2612c8","0-8b18fa3a58423d15cae4c89d7f46cd6428c17a05ef20b151615ef9bc6c2e91f9","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"SWAFS-ECP HAS Analysis of Alternatives","1","2020","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","dbbee444fc85aa9988755700d037d99e09444367b63873f7b4c6bbd8a78dde9d","0-8bb8525b236e7cdb906045bf49cb1ff043731c92fe6893eed5c3044d7e776b8e","1-0c5d359d69e2e95d7ef6f5dce9d9e02368eda78c2b3c6d7e7eb6abfd17a46cfd","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Magnetometer Analysis of Alternatives","1","2020","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","dbbee444fc85aa9988755700d037d99e09444367b63873f7b4c6bbd8a78dde9d","0-777bb19b4f042514fde74203219e75be2962cc5f84104fd29fb9efc6b8c871fd","2-0af6ab8eb5e5c5ead058ca7dd44dd1b44b2b4b9dda68c003db097029fa2cebfa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Forecast Model Update Analysis of Alternatives","1","2021","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","dbbee444fc85aa9988755700d037d99e09444367b63873f7b4c6bbd8a78dde9d","0-a094e5bef248317d6ddcb05751023da41b35d0734ad71a2513d5cb5f14ef23ae","3-fed7d34b152bd653b8c6933f4fefe18600a2066d6e3b31e31e978dd8cdcdf6ba","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Solar Wind Model Analysis of Alternatives","1","2022","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","dbbee444fc85aa9988755700d037d99e09444367b63873f7b4c6bbd8a78dde9d","0-871bd958537531c899fc2662ac472170622e874b54f3aec693df0012e8d6c63c","4-343aa9e9262e6172c950f59432f0993c6b7cbfe4df7e47922fecea072c2dea48","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Munitions Materiel Handling Equipment (MMHE): design, prototype, test priority MMHE projects","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","0-708fc3f3d0553034f495bcdb85b7abc87dd13f21760fad18bcf8e5abc335d571","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Execute IMSP POAM","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","1-0e30ab9ba94e5359b12a314f99ee4e22af6398abac050a9c84353477dcb7cf1b","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"BLU-134/B ILW Mold Design, Build, Test","1","2018","3","2018","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","2-91559d9b13d8b7f2f52048414dbe1c8a2e4992960d6633ae9c7ca2b5c4a47e8b","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"BLU-136/B- Warhead Design / Initial Prototype","1","2018","4","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","3-902f34f83098dd05450066be25fd1f3ca1e679379dcf351d796648b75c98e2ec","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"CHOBS - RFP/Contract Prep/Source Selection","1","2018","2","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","4-eaa0f8991f984bfafdb4ceed70d486e0bce7462aabc383ee9ed2e15ddba7155f","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"CHOBS - Contract Award","2","2019","2","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","5-fd5be088301df4c65ea00cc9bd5e7e6e7e78123e47a08fb00ac4a53a040e613e","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"CHOBS - Design, Build, Test, and Integration","2","2019","2","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","6-dc0aa7d3c950ddf12860f651e9ac242cac66eb0cea82fc1f696f1cdf96c54810","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Medium Caliber Ammunition: Assess, refine and develop medium caliber ammunition","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","7-1c3acdf146f196ddac1736354929238df203444d1b9fc7143766ddb0bb214a6c","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"JAGM-F - Contract Award","2","2019","2","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","8-f3ff859c4aa1297fcc9bd5f4b88b94529a2437567d73818f7acc790625cccae5","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"JAGM-F - Design, Build, Test, and Integration","2","2019","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","9-c9c1f4f20976f45dec63db03f2b651d1a0c84cb3046db719034d5b496c42da74","0-f9184d943d757ae1945a8ad0fc98bd4f160173b891dc4062863b1ac8afd57302","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"ICD Development/Governance (SJICWG)","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","0-0f179271ded423d57c85081095b97dc38544b05510bbeb5153505fc1a61fbed9","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Certification Tools (CTs) Dev / Update","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","1-d735bfe03f1fdb5006a56b5c8318da42e49b1d92894ed336cb0501162dd136a6","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"UAI (Msn Plng) Common Component","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","2-f6fb225f4ebbcaa43607b7a97427118e973447da0a51be344b5ec0e57b3386da","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"F-16","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","3-07f6dbac34b099201e767dca724be2ca5ea28147a5b9ef2039e2dc8eafa6ce73","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"JDAM, S/W Regression","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","4-6e9d5a5672e842883f73698f83a28bada37c26eb90cbe0e2a5f75594dcd2c0c4","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"JASSM-ER, Development Rev 4","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","5-ed1cb04e4dd339946055b185733378ff174dab99f6d737d81b538d3657e2bc12","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"SDB I & II, S/W Regression","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","6-96edf1b34e84019a6f3c60502da83ae6852040beeb6ed2295c42484e1555bcde","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"F-35, Fielding Rev 4 (Program funded)","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","7-aa8c10b38f5c0acd218c82400eddbfef44ea5120c9ca8df63345c9d35cb5d99f","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"B-21, Development (Program funded)","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","8-4f6cf95574ac839c1e145716bba764cc6948e2704d3988ecd04ae3d8332f6a72","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"MQ-9, Development","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","9-7e8aef24136fb5cd6ae217caeb1530f1fc5b775652095de255ea685029c227af","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"GW, Development","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","10-31b76da5d20d66d4ae1937b59310b3d11735be1de4bcbe0102bc7c08fae1f38c","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"SiAW, Development","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","11-ada45439fb8cd69c2014653925af368deb9f68d56c1b6ca19a7ffd8b27d4bd5e","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"AARGMER, Development","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","780664a24afa676add46dcfd44c1804771bc24d3c5dab5811266ecbd499c124a","12-a171e66c8cda2cb21dbeb62296a440c64a72c36555bb926f9d5b7a917f3ca40a","0-91187a88e9618e9f6f8440c945a5543e3e2562dbec819a8a917e63dcfece4eaa","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Target/warhead evaluation/analysis, signature test, captive carry flight tests.","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","87df55582c119fd2e6ca59f69b1b937b50478743d0d39802da7021271bff6473","0-0c0efecc22d61aafeac6ef46b1be6375fb73f32eb4db0b1b16aa2a2282bc5313","0-c2dee194e5501b1fda97c9393bb8efb8d92dc4ae1ac44c0e83c8bf2f704073e3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"FY18 Sensor Week","3","2018","3","2019","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","87df55582c119fd2e6ca59f69b1b937b50478743d0d39802da7021271bff6473","1-c46e21010fc4109049ae74caf665dfdd1b0cdebcb466e28d9b7e0be4645cce0a","0-c2dee194e5501b1fda97c9393bb8efb8d92dc4ae1ac44c0e83c8bf2f704073e3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"FY20 Sensor Week","3","2020","3","2021","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","87df55582c119fd2e6ca59f69b1b937b50478743d0d39802da7021271bff6473","2-9452b571060d7d41ac0987256820172e8bc78089601450388c446fe57066b1d7","0-c2dee194e5501b1fda97c9393bb8efb8d92dc4ae1ac44c0e83c8bf2f704073e3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"FY22 Sensor Week","3","2022","3","2023","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","87df55582c119fd2e6ca59f69b1b937b50478743d0d39802da7021271bff6473","3-146235a318dfacccbab59321f905d257211c79cba3383d2f80f8fefcefc270cc","0-c2dee194e5501b1fda97c9393bb8efb8d92dc4ae1ac44c0e83c8bf2f704073e3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"FY24 Sensor Week","3","2024","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","87df55582c119fd2e6ca59f69b1b937b50478743d0d39802da7021271bff6473","4-5573f67eb2831ee0fc749f6c66b4241e4afe913e347a8087102c44785e73d4c4","0-c2dee194e5501b1fda97c9393bb8efb8d92dc4ae1ac44c0e83c8bf2f704073e3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Airbase Technologies","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","3716b53d1d88ea0c02fe26d123d9f227afa346005b8363c5bc3d983ca0672818","0-cc1f2c9fbd07ac4b8ff1a43d43eaf05e1100f447b0db7b1def5576e454338392","0-c278d102de6a3264506f892fc05837a96b28836295ec7a91a03b4a3057543236","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"ADR Robotic In-seat Appliques","4","2018","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","3716b53d1d88ea0c02fe26d123d9f227afa346005b8363c5bc3d983ca0672818","1-909efbf9af05413620267e04dd6c96d9df07e00eec6a3fe9742e5b02233e8a65","0-c278d102de6a3264506f892fc05837a96b28836295ec7a91a03b4a3057543236","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
