LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"RDTEN:  BA05: PE 604800N","F-35C Follow-on Development (CV),BPAC 3353","0.000","0.000","11.442","11.442","","19.996","60.963","115.057","173.276","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","0403c4569342b16f8768270407fd9331741d869a50cf5e21a42866e62f595154","25-2ae1eee67ae9a50d9b5667be545805e3f8c64c84a140b765fd5d8589e0c6e9b1","1-76c076875952e04cb1ca965c130ae81a2d704e00b337d0f1c21a1485714b2178","root.record.ProgramElement.ProjectList.Project"
"RDT&EN: BA05: PE 604800N","F-35C Sustainment/Capability Enhancements (CV), BPAC 3352","0.000","0.000","14.992","14.992","","14.997","14.991","0.000","0.000","0.000","44.980","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","0403c4569342b16f8768270407fd9331741d869a50cf5e21a42866e62f595154","26-61302888b01121632c3de81bea3299a883b9fdc2fc8b42c25240ac16fd4284d8","1-76c076875952e04cb1ca965c130ae81a2d704e00b337d0f1c21a1485714b2178","root.record.ProgramElement.ProjectList.Project"
"RDTE: BA05: PE 604800M","F-35B Follow-on Development (STOVL), BPAC 3351","0.000","0.000","14.904","14.904","","19.968","60.837","114.965","172.906","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","0403c4569342b16f8768270407fd9331741d869a50cf5e21a42866e62f595154","27-69406ec0067b6d2df49dde0caf1c8c53c78f50533838f3bc14deb6d32d027492","1-76c076875952e04cb1ca965c130ae81a2d704e00b337d0f1c21a1485714b2178","root.record.ProgramElement.ProjectList.Project"
"RDT&EN: BA05: PE 604800M","F-35B Sustainment/Capability Enhancements (STOVL), BPAC 3350","0.000","0.000","14.904","14.904","","14.976","14.960","0.000","0.000","0.000","44.840","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","0403c4569342b16f8768270407fd9331741d869a50cf5e21a42866e62f595154","28-8c6d9daaa428373da630eb86e7f95fc622139bbc88e74886c3ca014147d90aee","1-76c076875952e04cb1ca965c130ae81a2d704e00b337d0f1c21a1485714b2178","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA02: M09HAI: PE 0207161F,...","Missile Mods, USAF","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","0-aaf93a7d44291008e4d92209a58503b04a6bcfb79e10a2f5db65e2447dec7dea","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA02: M09HAI: PE 02071 (1)...","Sidewinder (AIM-9X)","88.454","88.020","119.904","119.904","","134.456","133.066","136.706","115.266","1413.484","2781.650","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","1-a909e2a07394b182a87c3dcd415bad4cead6c5dc697186997f2955d4a18f71f7","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA04: 000999: PE 0207161F,...","Replen Spares, USAF","7.866","8.854","10.728","10.728","","10.838","11.033","11.232","11.434","117.807","220.223","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","2-6e83b6fe0a6e307bc47c7d1e333c89cbd76e08420f05df77bd3d72ef18d2bcf4","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA04: 000999: PE 02071 (3)...","Inital Spares, USAF","1.659","1.651","1.650","1.650","","1.736","1.766","1.798","1.830","67.509","117.934","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","3-1d2202070e27c09df1ff5489dfa15bc1bf40ae71f943745daa573b85249f415f","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N:  BA07: Tactical AIM...","Tactical AIM Missile, USN","8.463","21.107","39.159","39.159","","96.557","108.413","112.541","88.570","4.419","833.600","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","4-5a35d310f68d566aa67f89e8b2a334f550ef0cdb83d55f6197234cbced3204ef","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"WPN: BA07: PE 0207162N, Sidewind...","Sidewinder, USN","50.198","80.226","117.208","117.208","","125.339","124.533","133.108","134.448","858.536","2048.883","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","5371d9e110759b6c488ecace078649024efbad35011a28eefe74c2d110205e34","5-e98d4fcd0a07ee463e91f95680950b3ec20f11a228d6510950592bdc4a82855f","0-08167e4b3f62d355ac2bde8811ad07b68cc80f1c06d7365e705ec34e86c63ddd","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA02: PE 0207163F","AMRAAM Missile Procurement","202.176","229.637","340.015","340.015","","355.021","373.810","373.772","380.500","2431.222","12402.053","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3de716c44d06fb084f8c1ee57d1cf1e9e5b145da021e4609e00b352556b34bab","0-22f8a518714359fcae1b76a8d638496750e0788aaa38da5708edc68273e7efb6","0-889853cc03a859b706ba12e29766558a62a4290a9def835d59fa1c6e1bc1b982","root.record.ProgramElement.ProjectList.Project"
"MPAF, BA02: PE 0207163F","AMRAAM Replen Spares","0.804","0.805","0.809","0.809","","0.808","0.823","0.838","0.853","5.450","0.000","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3de716c44d06fb084f8c1ee57d1cf1e9e5b145da021e4609e00b352556b34bab","1-bdc1b1dfa7f7f70a77523cdc9e23a29c5c537e2738233f722cfd47b02eaa7cf9","0-889853cc03a859b706ba12e29766558a62a4290a9def835d59fa1c6e1bc1b982","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA04: PE 0207163F","AMRAAM Initial Spares","0.082","0.082","0.084","0.084","","0.085","0.087","0.089","0.091","0.581","75.681","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3de716c44d06fb084f8c1ee57d1cf1e9e5b145da021e4609e00b352556b34bab","2-978a79eed8449c8074f4216888bb8db391e3bd9efaba050a56442c6bd644a4fc","0-889853cc03a859b706ba12e29766558a62a4290a9def835d59fa1c6e1bc1b982","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA01: PE 0207163F","MPAF, Modifications","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","0.000","16.704","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3de716c44d06fb084f8c1ee57d1cf1e9e5b145da021e4609e00b352556b34bab","3-0a4e72e2017e0044315d38378f72f7c6208d6811759dc52963ba064c2b9a15bc","0-889853cc03a859b706ba12e29766558a62a4290a9def835d59fa1c6e1bc1b982","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA04: Line Item # 842990","Items Less than $5 (Safety)","12.598","23.435","22.854","22.854","","24.389","23.690","21.556","0.000","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3c49f4c924c1f4e32884bc91ca69f982af14d21ec0b28f5c69384d23784b6ecb","0-0497dee7c2213fb2d543ee5960503b1388f68f0036047aebcdfbf07c66003e72","0-d613775859cd898e4da9a31da3b3fb97a7b1f31bb24a8d517d56af7812022bb7","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA02: Line Item# 823230","Security and Tactical Vehicles","0.000","4.101","3.800","3.800","","3.752","3.933","4.004","4.076","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","3c49f4c924c1f4e32884bc91ca69f982af14d21ec0b28f5c69384d23784b6ecb","1-d9210cd95b4de748ff4b5816bfa77f2d753fde237985df1717cfb44304d4bd4e","0-d613775859cd898e4da9a31da3b3fb97a7b1f31bb24a8d517d56af7812022bb7","root.record.ProgramElement.ProjectList.Project"
"Not applicable","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","4ea33075e9eec4c62875da8b5c58dcb6e9de415e7cce506c0adcda3e7c15081c","0-9a1b90fa15bd0a4b15b63da6b6fa036269d961240a2f691cd245d57c20396861","0-bd34853212af0493ae19b4c6f4331475ff3c4b00ebbfdaf4b0e6c77ee5a6c0bf","root.record.ProgramElement.ProjectList.Project"
"APAF: BA07: LINE ITEM# OTHACF","PE 0207249F, Precision Attack Systems","69.280","35.610","35.951","35.951","","20.538","16.467","17.575","17.892","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","451c27d6cea2d798a82c5cc91136cb4aaa8ab377cb69e861905a4dccb5bb0c87","0-efd1942e4b0592df76f271ba54f5285c5c55b5dd379550da651d1f0cef35e673","0-7737876111ee25111cb1a137be6f3ab069d022ba604bd88d517b6f34fca50525","root.record.ProgramElement.ProjectList.Project"
"APAF: BA05: CALL00","Compass Call","302.154","50.024","34.494","34.494","","66.262","63.967","56.562","57.580","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","04835a3112848ee7e28c611fdc183c50b1b3f6a7a337fd7e563ac8a67e67f306","0-d42dc03656880b9040f31eabb2323ef78eadbca49e7e5831140bc960efd6fa0a","0-d08758e17344d6fb53451cf8f16a2b15c3f3dacbee836271ad8534ebfb7d3032","root.record.ProgramElement.ProjectList.Project"
"APAF: BA06: CALL00","Compass Call","71.883","28.663","11.890","11.890","","20.967","19.596","17.652","17.970","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","04835a3112848ee7e28c611fdc183c50b1b3f6a7a337fd7e563ac8a67e67f306","1-7c505db5a4bd6119977900fc0183c853ffa22cd20ed2a3b398c184aa191ba66c","0-d08758e17344d6fb53451cf8f16a2b15c3f3dacbee836271ad8534ebfb7d3032","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 834010","General Information Technology","0.000","24.760","0.000","0.000","","13.339","0.000","0.000","0.000","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","1f78c5ec8de02d725855c1ecadb4034a6b0196534090cb425eb613b4f2658afc","0-738d1bc401b8c78732852e991d3716fdaad0008f5ecdbdb954c562e6b8131c98","0-0ac21001a65b31e3c42dcbb461b5775184da8858025805e26b435ed68b8b7218","root.record.ProgramElement.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","1f6fdb93c0a1b822e8b42e64d89c1a0fe5a308a04aa3858bacaadbd0f6a9fa75","0-91c9e0417b6ddb71abef6fecda6fc4df26b01d30d4d3f214a751d3e8e4f40ba0","0-59f0eafe89617d953eeba47169a18387eaa0d0399cc9290598becad8ac849629","root.record.ProgramElement.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","1f6fdb93c0a1b822e8b42e64d89c1a0fe5a308a04aa3858bacaadbd0f6a9fa75","0-294b8b7dda892f8459f9a0f0685eefaa9fad6bf52f692ee203ba102f7637043b","1-4f8dfd8ea0a2efef7ec78f890fa914ebc66af10be5e102c2a63dc1f3c147a8b6","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA02: Line Item # 654515","JASSM Baseline Missile, JASSM: PE 0207325F, JASSM Missile Procurement","181.041","155.156","143.195","143.195","","142.442","120.327","0.000","0.000","0.000","1862.933","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","d661e530b53cc6085f2ddd773206c5736b847ae84c32ea931970eaad65b914e0","0-c3322e01bf062761e7f68e58b34eadb41c67381c399b45317575a51fb118a1d7","0-f4e7dffa530d5de18bcca70d68707b7c7c7716bf4c41c726fff1a002bdf937b5","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA02: Line Item #654515","JASSM-ER Missile, JASSM-ER: PE 0207325F, JASSM Missile Procurement","55.152","85.243","147.956","147.956","","198.703","329.445","444.153","452.147","2403.173","4174.964","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","d661e530b53cc6085f2ddd773206c5736b847ae84c32ea931970eaad65b914e0","0-6672d384eda93f5ca87819d73f0d48675472de9a7728c5f468b450ecc560681b","1-4d5b891f192e59aa0eecb12502df2aec97c906d51ef829887956ef9049ac7f61","root.record.ProgramElement.ProjectList.Project"
"RDTE: BA04: PE 0604458F","AOC Increment 10.2","0.000","0.000","58.861","58.861","","58.909","0.000","0.000","0.000","0.000","117.770","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","14a357553f7119403912ff7fdc0c480c88d3519e608aa63b2954f7ea62735ef0","0-e7755cdbefb4e3f69bed5d69263b31a947d9554de749629eb7aca4aea4f3a987","0-b17f65ec8a4e696f1e4fa31bd7bed7220121d9b7ecdad56c88b0869cf7bc6a98","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 834530","Air & Space Operations Ctr - WPN SYS","18.431","33.907","25.129","25.129","","20.996","16.470","12.450","7.136","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","14a357553f7119403912ff7fdc0c480c88d3519e608aa63b2954f7ea62735ef0","1-f223a8c0b5394d455c68d6d494c54823a3f1c66acc7d88f0c4c64b76242b9964","0-b17f65ec8a4e696f1e4fa31bd7bed7220121d9b7ecdad56c88b0869cf7bc6a98","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 834520","Theater Battle Management C2 System","1.113","1.206","0.000","0.000","","0.000","0.000","0.000","0.000","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","14a357553f7119403912ff7fdc0c480c88d3519e608aa63b2954f7ea62735ef0","0-13f07f5fcd1d10ad6a50b4ab921202d71d82e5fe20d39f4847c7d55e97a82358","1-6730ddf1fd135a3bcb26d903b2ce1cff9f1740faa2a07e8f45b7d0d779bd533f","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 834520","Theater Battle Management C2 System","1.906","3.878","3.874","3.874","","3.860","3.972","4.183","4.258","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","14a357553f7119403912ff7fdc0c480c88d3519e608aa63b2954f7ea62735ef0","0-83136ba23cb8b5da05f62ae8eb862ab87fb9edeac748e82dcad63649c97c0a95","2-1fc5788515dc8163294dc995d3a43f6fbce058b4ac55f87fa8e425e4bbc43a76","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 834520","Theater Battle Management C2 System","0.000","0.000","1.240","1.240","","1.261","1.270","1.279","1.302","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","14a357553f7119403912ff7fdc0c480c88d3519e608aa63b2954f7ea62735ef0","0-c8ef55afc813d73ebb78ddba0a991bcb6ca8b6706d54d5bb2cec374308f16ca1","3-676c2dcd527072bc78707e87870e5dee1ddc795b989927b0d180734b58694495","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA07: Line Item # 833040","Control and Reporting Center","22.740","23.483","19.292","19.292","","39.852","21.562","10.325","2.510","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","7b21d656cf1f79736daeaa36b0dc362522f419c5efe7979078cd7a4c12089366","0-410f5fbfcc3fdc2d203b13a6db4479caf2618c9057a522d60b8da56a69b6b367","0-9619c328cd56d1dcd0af294ef5a06fde49f124325d16b3e6ce8cac747afb83ba","root.record.ProgramElement.ProjectList.Project"
"APAF: BA05: E00300","E-3 Mods","134.795","193.099","196.987","196.987","","195.793","262.064","302.246","239.944","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","bd738de03bef0258c9186f82fc0823a7c055f4623d8846776c14fe1fbdf8d879","0-5a700c13fac0eb73845e5d1ed8a3e89ced3aad7785c445e6ba91b7ed2a4eba0a","0-a3d4b91e09db53904c0d516b9a607c1694838e662203d80f5ce69395a142c5b1","root.record.ProgramElement.ProjectList.Project"
"APAF: BA06: E00300","E-3 Initial Spares","3.749","17.498","13.587","13.587","","23.450","16.101","13.920","14.170","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","bd738de03bef0258c9186f82fc0823a7c055f4623d8846776c14fe1fbdf8d879","1-0c618aef30ec2868390fb77b2f21a455ba3c415cfad4a140137baf5e5d22db0a","0-a3d4b91e09db53904c0d516b9a607c1694838e662203d80f5ce69395a142c5b1","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA 03: Line Item # 837100","Tactical C-E Equipment","0.000","8.092","8.306","8.306","","9.181","8.176","3.742","3.809","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","85e555d8ceefb90394ca281f95837e07328a4b52f546b050df8be242964851b7","0-0b6969ac152cb6a164be4498d281615704fb14ec80e213a4267642bf8fca658f","0-6bc7e36baf2673f7e292e62a47770260f9db01ab044f8fc5df8b09f4a51b32c3","root.record.ProgramElement.ProjectList.Project"
"APAF: BA05: Line Item # OTHACF","Other Aircraft","58.416","11.639","3.290","3.290","","4.547","0.000","0.000","0.000","0.000","0.000","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","25e1c13f7eec59ff8ce01e8d1736d08dceba3ecb3055e78817075026bdacd011","0-8784269e0d8e4af919264863e6114d98b45159d79079fa04a0b26c9f0729f531","0-a2166471b8e0071dbfa886b643ec9d554853f00103f066b267567193f0bb3e81","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA03: Line Item # 837100","Tactical C-E Equipment","38.567","56.229","13.816","13.816","","67.153","32.999","23.714","24.141","Continuing","Continuing","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","25e1c13f7eec59ff8ce01e8d1736d08dceba3ecb3055e78817075026bdacd011","1-17630528b0fbb43c997a9b8e9855268168a1ddf6e920e75a77071dac78cc161c","0-a2166471b8e0071dbfa886b643ec9d554853f00103f066b267567193f0bb3e81","root.record.ProgramElement.ProjectList.Project"
"Not applicable","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","2c6a6edbcf5df20118acfbad477248e72a48bd8710f1141b98be3564699655da","0-f4e36d7d8341ae8af14ffe498100e4ee9736edd638fdeb7cce98fd46a1abf79e","0-0b38121704171082db7c14e95058c5de212ea8223668bab1aa0e75358a2fa060","root.record.ProgramElement.ProjectList.Project"
"None.","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","2c6a6edbcf5df20118acfbad477248e72a48bd8710f1141b98be3564699655da","0-090288765cb8e4bb4bbc243369c10c046ff6e755458322eb7961d09e35496ae3","1-fc2041e962da856bd36e249c61f78586201e7e1638083fff349c36817fdd57b3","root.record.ProgramElement.ProjectList.Project"
"NONE","N/A","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2014.xml","7d28c332445bf45e2fbfb68e39767f28cd418c03b472e3934a4501550ff971e5","0-7d3f35754c6a0c2bc1043d78ef9104e806bb30c7a3282ebc877cdc6492cbeea8","0-88a3c4648508d2a52c76758a79f12275d885b6856f4dd606c92a98671545b509","root.record.ProgramElement.ProjectList.Project"
